"id","journal_date","description","user_id","financial_year","type","createdAt","updatedAt"
591,"2024-04-25T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
592,"2024-04-25T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
593,"2024-04-25T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
594,"2024-04-26T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
595,"2024-04-26T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
596,"2024-04-26T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
597,"2024-04-26T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
598,"2024-04-26T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
599,"2024-04-26T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
600,"2024-04-26T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
601,"2024-04-26T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
602,"2024-04-26T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
603,"2024-04-26T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
604,"2024-04-26T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
605,"2024-04-26T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
606,"2024-04-26T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
607,"2024-04-26T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
608,"2024-04-26T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
609,"2024-04-27T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
610,"2024-04-27T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
611,"2024-04-27T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
612,"2024-04-27T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
613,"2024-04-29T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
614,"2024-04-29T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
615,"2024-04-29T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
616,"2024-04-29T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
617,"2024-04-29T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
618,"2024-04-29T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
619,"2024-04-30T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
620,"2024-04-30T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
621,"2024-04-30T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
622,"2024-04-30T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
623,"2024-04-30T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
624,"2024-04-30T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
626,"2024-04-30T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
627,"2024-04-30T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
628,"2024-04-30T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
629,"2024-04-30T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
630,"2024-04-30T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
631,"2024-04-30T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
632,"2024-04-30T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
633,"2024-04-30T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
634,"2024-04-30T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
635,"2024-04-30T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
636,"2024-04-30T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
637,"2024-04-30T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
638,"2024-04-30T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
639,"2024-04-30T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
640,"2024-04-30T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
642,"2024-04-30T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
643,"2024-04-30T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
644,"2024-04-30T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
645,"2024-06-01T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
646,"2024-06-01T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
647,"2024-06-01T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
648,"2024-06-01T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
649,"2024-06-01T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
650,"2024-06-01T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
651,"2024-06-01T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
652,"2024-06-01T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
653,"2024-06-01T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
654,"2024-06-01T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
655,"2024-06-01T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
656,"2024-06-01T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
657,"2024-06-05T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
658,"2024-06-05T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
659,"2024-06-05T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
660,"2024-06-05T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
661,"2024-06-06T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
662,"2024-06-06T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
663,"2024-06-06T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
664,"2024-06-06T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
665,"2024-06-06T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
666,"2024-06-06T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
667,"2024-06-06T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
668,"2024-06-06T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
669,"2024-06-07T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
670,"2024-06-07T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
671,"2024-06-07T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
672,"2024-06-07T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
673,"2024-06-07T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
674,"2024-06-07T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
675,"2024-06-07T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
676,"2024-06-07T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
677,"2024-06-07T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
678,"2024-06-07T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
679,"2024-06-07T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
680,"2024-06-07T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
681,"2024-06-07T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
682,"2024-06-07T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
683,"2024-06-07T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
684,"2024-06-07T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
685,"2024-06-07T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
686,"2024-06-07T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
687,"2024-06-07T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
688,"2024-06-07T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
689,"2024-06-08T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
690,"2024-06-08T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
691,"2024-06-08T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
692,"2024-06-08T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
693,"2024-06-08T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
694,"2024-06-08T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
695,"2024-06-08T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
697,"2024-06-08T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
698,"2024-06-08T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
699,"2024-06-08T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
700,"2024-06-08T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
701,"2024-06-08T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
702,"2024-06-08T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
703,"2024-06-08T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
704,"2024-06-08T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
705,"2024-06-08T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
706,"2024-06-08T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
707,"2024-06-08T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
708,"2024-06-08T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
709,"2024-06-08T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
713,"2024-06-08T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
715,"2024-06-10T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
717,"2024-06-10T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
718,"2024-06-10T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
719,"2024-06-10T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
720,"2024-06-10T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
721,"2024-06-10T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
722,"2024-06-10T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
723,"2024-06-10T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
724,"2024-06-10T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
725,"2024-06-11T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
726,"2024-06-11T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
727,"2024-06-11T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
728,"2024-06-11T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
729,"2024-06-11T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
730,"2024-06-11T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
731,"2024-06-11T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
732,"2024-06-11T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
733,"2024-06-11T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
734,"2024-06-11T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
735,"2024-06-11T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
736,"2024-06-11T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
737,"2024-06-11T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
738,"2024-06-11T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
739,"2024-06-11T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
740,"2024-06-12T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
741,"2024-06-12T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
742,"2024-06-12T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
743,"2024-06-12T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
744,"2024-06-12T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
745,"2024-06-12T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
746,"2024-06-12T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
747,"2024-06-13T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
748,"2024-06-13T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
749,"2024-06-13T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
750,"2024-06-13T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
751,"2024-06-13T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
752,"2024-06-13T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
753,"2024-06-13T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
754,"2024-06-13T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
755,"2024-06-13T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
756,"2024-06-14T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
757,"2024-06-14T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
758,"2024-06-14T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
759,"2024-06-14T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
760,"2024-06-14T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
762,"2024-06-14T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
763,"2024-06-14T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
764,"2024-06-14T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
765,"2024-06-14T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
766,"2024-06-14T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
767,"2024-06-14T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
768,"2024-06-14T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
769,"2024-06-14T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
770,"2024-06-14T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
771,"2024-06-14T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
772,"2024-06-14T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
773,"2024-06-14T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
774,"2024-06-14T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
775,"2024-06-14T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
776,"2024-06-14T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
777,"2024-06-14T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
778,"2024-06-14T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
779,"2024-06-15T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
780,"2024-06-15T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
781,"2024-06-15T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
782,"2024-06-15T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
783,"2024-06-15T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
784,"2024-06-15T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
785,"2024-06-15T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
786,"2024-06-15T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
787,"2024-06-15T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
