"id","category_id","entry_date","account_id","item_id","quantity","unit_price","total_amount","value","user_id","financial_year","unit_id","journal_id","type","createdAt","updatedAt"
454,18,"2024-04-10T00:00:00.000Z",306,10,"1","956.55","1128.7289999999998","956.55",9,"2024-2025",12,454,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
455,18,"2024-04-10T00:00:00.000Z",202,10,"1","1106.49","1305.6582","1106.49",9,"2024-2025",12,455,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
456,18,"2024-04-10T00:00:00.000Z",238,10,"1","682.96","805.8928000000001","682.96",9,"2024-2025",12,456,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
457,16,"2024-04-10T00:00:00.000Z",285,8,"1","518.1","544.005","518.10",9,"2024-2025",12,457,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
458,18,"2024-04-10T00:00:00.000Z",285,10,"1","262.32","309.5376","262.32",9,"2024-2025",12,458,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
459,18,"2024-04-11T00:00:00.000Z",284,10,"1","2174.75","2566.205","2174.75",9,"2024-2025",12,459,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
460,18,"2024-04-11T00:00:00.000Z",288,10,"1","1883.73","2222.8014","1883.73",9,"2024-2025",12,460,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
461,17,"2024-04-11T00:00:00.000Z",313,9,"1","774.55","867.496","774.55",9,"2024-2025",12,461,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
462,18,"2024-04-11T00:00:00.000Z",313,10,"1","899.03","1060.8554","899.03",9,"2024-2025",12,462,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
463,16,"2024-04-11T00:00:00.000Z",308,8,"1","1986.67","2086.0035000000003","1986.67",9,"2024-2025",12,463,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
464,18,"2024-04-11T00:00:00.000Z",221,10,"1","493.22","581.9996000000001","493.22",9,"2024-2025",12,464,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
465,16,"2024-04-11T00:00:00.000Z",206,8,"1","3139.05","3296.0025","3139.05",9,"2024-2025",12,465,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
466,18,"2024-04-11T00:00:00.000Z",206,10,"1","2656.63","3134.8234","2656.63",9,"2024-2025",12,466,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
467,18,"2024-04-11T00:00:00.000Z",277,10,"1","833.9","984.002","833.90",9,"2024-2025",12,467,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
468,16,"2024-04-11T00:00:00.000Z",265,8,"1","3809.52","3999.996","3809.52",9,"2024-2025",12,468,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
469,18,"2024-04-11T00:00:00.000Z",276,10,"1","1667.8","1968.004","1667.80",9,"2024-2025",12,469,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
470,16,"2024-04-11T00:00:00.000Z",222,8,"1","285.71","299.9955","285.71",9,"2024-2025",12,470,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
471,18,"2024-04-11T00:00:00.000Z",222,10,"1","1817.02","2144.0836","1817.02",9,"2024-2025",12,471,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
472,18,"2024-04-11T00:00:00.000Z",252,10,"1","2318.64","2735.9952","2318.64",9,"2024-2025",12,472,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
473,18,"2024-04-11T00:00:00.000Z",275,10,"1","8237.29","9720.0022","8237.29",9,"2024-2025",12,473,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
474,18,"2024-04-11T00:00:00.000Z",271,10,"1","1781.69","2102.3942","1781.69",9,"2024-2025",12,474,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
475,18,"2024-04-11T00:00:00.000Z",310,10,"1","5769.04","6807.4672","5769.04",9,"2024-2025",12,475,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
476,18,"2024-04-11T00:00:00.000Z",280,10,"1","4683.42","5526.4356","4683.42",9,"2024-2025",12,476,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
477,16,"2024-04-11T00:00:00.000Z",274,8,"1","476.19","499.9995","476.19",9,"2024-2025",12,477,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
478,17,"2024-04-12T00:00:00.000Z",197,9,"1","7234.5","8102.64","7234.50",9,"2024-2025",12,478,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
479,18,"2024-04-12T00:00:00.000Z",197,10,"1","5003.39","5904.0002","5003.39",9,"2024-2025",12,479,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
480,17,"2024-04-12T00:00:00.000Z",202,9,"1","70479.77","78937.34240000001","70479.77",9,"2024-2025",12,480,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
481,18,"2024-04-12T00:00:00.000Z",268,10,"1","738.24","871.1232","738.24",9,"2024-2025",12,481,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
482,16,"2024-04-12T00:00:00.000Z",202,8,"1","847.62","890.001","847.62",9,"2024-2025",12,482,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
483,18,"2024-04-12T00:00:00.000Z",211,10,"1","1714.09","2022.6262","1714.09",9,"2024-2025",12,483,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
484,17,"2024-04-12T00:00:00.000Z",317,9,"1","1087.39","1217.8768","1087.39",9,"2024-2025",12,484,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
485,17,"2024-04-12T00:00:00.000Z",208,9,"1","5018.23","5620.4176","5018.23",9,"2024-2025",12,485,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
486,18,"2024-04-12T00:00:00.000Z",208,10,"1","5228.49","6169.6182","5228.49",9,"2024-2025",12,486,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
487,17,"2024-04-12T00:00:00.000Z",264,9,"1","11668.32","13068.518399999999","11668.32",9,"2024-2025",12,487,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
488,16,"2024-04-13T00:00:00.000Z",231,8,"1","5571.43","5850.0015","5571.43",9,"2024-2025",12,488,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
489,17,"2024-04-13T00:00:00.000Z",231,9,"1","10862.48","12165.9776","10862.48",9,"2024-2025",12,489,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
490,19,"2024-04-13T00:00:00.000Z",254,11,"1","3510","3510","3510.00",9,"2024-2025",12,490,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
491,16,"2024-04-13T00:00:00.000Z",254,8,"1","4785.71","5024.9955","4785.71",9,"2024-2025",12,491,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
492,17,"2024-04-13T00:00:00.000Z",254,9,"1","433.04","485.00480000000005","433.04",9,"2024-2025",12,492,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
493,18,"2024-04-13T00:00:00.000Z",242,10,"1","2048.61","2417.3598","2048.61",9,"2024-2025",12,493,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
494,17,"2024-04-13T00:00:00.000Z",293,9,"1","371.79","416.4048","371.79",9,"2024-2025",12,494,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
495,18,"2024-04-13T00:00:00.000Z",293,10,"1","1525.42","1799.9956000000002","1525.42",9,"2024-2025",12,495,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
496,18,"2024-04-13T00:00:00.000Z",287,10,"1","3050.85","3600.0029999999997","3050.85",9,"2024-2025",12,496,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
497,18,"2024-04-13T00:00:00.000Z",291,10,"1","1474.49","1739.8982","1474.49",9,"2024-2025",12,497,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
498,16,"2024-04-13T00:00:00.000Z",202,8,"1","666.67","700.0034999999999","666.67",9,"2024-2025",12,498,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
499,18,"2024-04-13T00:00:00.000Z",211,10,"1","761.31","898.3457999999999","761.31",9,"2024-2025",12,499,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
500,17,"2024-04-15T00:00:00.000Z",260,9,"1","3580.61","4010.2832000000003","3580.61",9,"2024-2025",12,500,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
501,18,"2024-04-15T00:00:00.000Z",246,10,"1","2055.28","2425.2304000000004","2055.28",9,"2024-2025",12,501,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
502,16,"2024-04-15T00:00:00.000Z",303,8,"1","1036.19","1087.9995000000001","1036.19",9,"2024-2025",12,502,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
503,18,"2024-04-15T00:00:00.000Z",257,10,"1","4393.22","5183.9996","4393.22",9,"2024-2025",12,503,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
504,16,"2024-04-15T00:00:00.000Z",222,8,"1","2074.29","2178.0045","2074.29",9,"2024-2025",12,504,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
505,17,"2024-04-15T00:00:00.000Z",197,9,"1","7779.54","8713.0848","7779.54",9,"2024-2025",12,505,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
506,18,"2024-04-15T00:00:00.000Z",310,10,"1","6455.59","7617.5962","6455.59",9,"2024-2025",12,506,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
507,17,"2024-04-15T00:00:00.000Z",202,9,"1","854.29","956.8048","854.29",9,"2024-2025",12,507,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
508,17,"2024-04-15T00:00:00.000Z",236,9,"1","2353.77","2636.2224","2353.77",9,"2024-2025",12,508,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
509,18,"2024-04-15T00:00:00.000Z",236,10,"1","2030.23","2395.6714","2030.23",9,"2024-2025",12,509,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
510,18,"2024-04-15T00:00:00.000Z",318,10,"1","173.09","204.2462","173.09",9,"2024-2025",12,510,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
511,17,"2024-04-15T00:00:00.000Z",270,9,"1","649.07","726.9584000000001","649.07",9,"2024-2025",12,511,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
512,18,"2024-04-15T00:00:00.000Z",270,10,"1","86.55","102.12899999999999","86.55",9,"2024-2025",12,512,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
513,17,"2024-04-15T00:00:00.000Z",273,9,"1","8528.39","9551.7968","8528.39",9,"2024-2025",12,513,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
514,19,"2024-04-15T00:00:00.000Z",204,11,"1","11580","11580","11580.00",9,"2024-2025",12,514,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
515,16,"2024-04-15T00:00:00.000Z",204,8,"1","1366.67","1435.0035","1366.67",9,"2024-2025",12,515,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
516,18,"2024-04-15T00:00:00.000Z",208,10,"1","228.81","269.99580000000003","228.81",9,"2024-2025",12,516,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
517,17,"2024-04-15T00:00:00.000Z",248,9,"1","13208.32","14793.3184","13208.32",9,"2024-2025",12,517,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
518,18,"2024-04-15T00:00:00.000Z",315,10,"1","1420.36","1676.0248","1420.36",9,"2024-2025",12,518,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
519,17,"2024-04-15T00:00:00.000Z",285,9,"1","774.55","867.496","774.55",9,"2024-2025",12,519,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
520,18,"2024-04-15T00:00:00.000Z",285,10,"1","596.35","703.693","596.35",9,"2024-2025",12,520,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
521,18,"2024-04-15T00:00:00.000Z",234,10,"1","4403.5","5196.13","4403.50",9,"2024-2025",12,521,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
522,18,"2024-04-15T00:00:00.000Z",209,10,"1","5125.95","6048.621","5125.95",9,"2024-2025",12,522,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
523,16,"2024-04-15T00:00:00.000Z",296,8,"1","4404.76","4624.9980000000005","4404.76",9,"2024-2025",12,523,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
524,18,"2024-04-16T00:00:00.000Z",224,10,"1","976.27","1151.9986","976.27",9,"2024-2025",12,524,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
525,17,"2024-04-16T00:00:00.000Z",217,9,"1","2870.29","3214.7248","2870.29",9,"2024-2025",12,525,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
526,17,"2024-04-16T00:00:00.000Z",303,9,"1","508.93","570.0016","508.93",9,"2024-2025",12,526,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
527,17,"2024-04-16T00:00:00.000Z",202,9,"1","676.07","757.1984","676.07",9,"2024-2025",12,527,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
528,17,"2024-04-17T00:00:00.000Z",197,9,"1","4261.74","4773.1488","4261.74",9,"2024-2025",12,528,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
529,16,"2024-04-17T00:00:00.000Z",198,8,"1","3714.29","3900.0045","3714.29",9,"2024-2025",12,529,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
530,17,"2024-04-17T00:00:00.000Z",198,9,"1","1599.46","1791.3952","1599.46",9,"2024-2025",12,530,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
531,18,"2024-04-17T00:00:00.000Z",224,10,"1","2996.76","3536.1768","2996.76",9,"2024-2025",12,531,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
532,17,"2024-04-17T00:00:00.000Z",319,9,"1","1518.13","1700.3056000000001","1518.13",9,"2024-2025",12,532,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
533,18,"2024-04-17T00:00:00.000Z",319,10,"1","1756.86","2073.0948","1756.86",9,"2024-2025",12,533,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
534,17,"2024-04-17T00:00:00.000Z",271,9,"1","1087.39","1217.8768","1087.39",9,"2024-2025",12,534,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
535,18,"2024-04-17T00:00:00.000Z",271,10,"1","3665.9","4325.762","3665.90",9,"2024-2025",12,535,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
536,19,"2024-04-17T00:00:00.000Z",230,11,"1","10560","10560","10560.00",9,"2024-2025",12,536,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
537,18,"2024-04-17T00:00:00.000Z",230,10,"1","396.61","467.99980000000005","396.61",9,"2024-2025",12,537,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
538,17,"2024-04-18T00:00:00.000Z",266,9,"1","367.13","411.1856","367.13",9,"2024-2025",12,538,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
539,18,"2024-04-18T00:00:00.000Z",266,10,"1","927.6","1094.568","927.60",9,"2024-2025",12,539,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
540,19,"2024-04-18T00:00:00.000Z",302,11,"1","35100","35100","35100.00",9,"2024-2025",12,540,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
541,16,"2024-04-18T00:00:00.000Z",302,8,"1","22000","23100","22000.00",9,"2024-2025",12,541,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
542,18,"2024-04-18T00:00:00.000Z",249,10,"1","7615.18","8985.912400000001","7615.18",9,"2024-2025",12,542,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
543,18,"2024-04-18T00:00:00.000Z",292,10,"1","1983.05","2339.999","1983.05",9,"2024-2025",12,543,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
544,18,"2024-04-18T00:00:00.000Z",216,10,"1","1179.66","1391.9988","1179.66",9,"2024-2025",12,544,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
545,18,"2024-04-18T00:00:00.000Z",294,10,"1","992.03","1170.5954","992.03",9,"2024-2025",12,545,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
546,17,"2024-04-19T00:00:00.000Z",206,9,"1","2135.25","2391.48","2135.25",9,"2024-2025",12,546,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
547,18,"2024-04-19T00:00:00.000Z",206,10,"1","3735.25","4407.595","3735.25",9,"2024-2025",12,547,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
548,16,"2024-04-19T00:00:00.000Z",320,8,"1","2242.86","2355.003","2242.86",9,"2024-2025",12,548,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
549,18,"2024-04-19T00:00:00.000Z",288,10,"1","2768.58","3266.9244","2768.58",9,"2024-2025",12,549,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
550,18,"2024-04-19T00:00:00.000Z",230,10,"1","3388.26","3998.1468000000004","3388.26",9,"2024-2025",12,550,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
551,18,"2024-04-19T00:00:00.000Z",255,10,"1","3502.36","4132.7848","3502.36",9,"2024-2025",12,551,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
552,18,"2024-04-19T00:00:00.000Z",262,10,"1","2069.81","2442.3758","2069.81",9,"2024-2025",12,552,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
553,18,"2024-04-19T00:00:00.000Z",304,10,"1","17106","20185.08","17106.00",9,"2024-2025",12,553,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
554,18,"2024-04-19T00:00:00.000Z",321,10,"1","2598.41","3066.1238","2598.41",9,"2024-2025",12,554,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
555,19,"2024-04-20T00:00:00.000Z",206,11,"1","3540","3540","3540.00",9,"2024-2025",12,555,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
556,16,"2024-04-20T00:00:00.000Z",206,8,"1","1247.62","1310.001","1247.62",9,"2024-2025",12,556,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
557,16,"2024-04-20T00:00:00.000Z",224,8,"1","590.48","620.004","590.48",9,"2024-2025",12,557,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
558,16,"2024-04-20T00:00:00.000Z",202,8,"1","571.43","600.0015","571.43",9,"2024-2025",12,558,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
559,17,"2024-04-20T00:00:00.000Z",202,9,"1","3452.05","3866.2960000000003","3452.05",9,"2024-2025",12,559,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
560,18,"2024-04-20T00:00:00.000Z",202,10,"1","3269.13","3857.5734","3269.13",9,"2024-2025",12,560,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
561,18,"2024-04-20T00:00:00.000Z",211,10,"1","738.24","871.1232","738.24",9,"2024-2025",12,561,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
562,17,"2024-04-21T00:00:00.000Z",260,9,"1","1693.66","1896.8992","1693.66",9,"2024-2025",12,562,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
563,18,"2024-04-22T00:00:00.000Z",289,10,"1","790.46","932.7428","790.46",9,"2024-2025",12,563,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
564,16,"2024-04-22T00:00:00.000Z",223,8,"1","1036.19","1087.9995000000001","1036.19",9,"2024-2025",12,564,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
565,18,"2024-04-22T00:00:00.000Z",322,10,"1","4927.7","5814.686","4927.70",9,"2024-2025",12,565,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
566,18,"2024-04-22T00:00:00.000Z",232,10,"1","5308.47","6263.9946","5308.47",9,"2024-2025",12,566,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
567,18,"2024-04-23T00:00:00.000Z",224,10,"1","918.18","1083.4524","918.18",9,"2024-2025",12,567,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
568,18,"2024-04-23T00:00:00.000Z",254,10,"1","3081.36","3636.0048","3081.36",9,"2024-2025",12,568,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
569,18,"2024-04-23T00:00:00.000Z",244,10,"1","8084.75","9540.005000000001","8084.75",9,"2024-2025",12,569,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
570,17,"2024-04-23T00:00:00.000Z",323,9,"1","676.07","757.1984","676.07",9,"2024-2025",12,570,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
571,18,"2024-04-24T00:00:00.000Z",273,10,"1","3390.24","4000.4831999999997","3390.24",9,"2024-2025",12,571,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
572,17,"2024-04-24T00:00:00.000Z",233,9,"1","1258.93","1410.0016","1258.93",9,"2024-2025",12,572,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
573,18,"2024-04-24T00:00:00.000Z",233,10,"1","8174.24","9645.6032","8174.24",9,"2024-2025",12,573,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
574,18,"2024-04-24T00:00:00.000Z",281,10,"1","1653.56","1951.2007999999998","1653.56",9,"2024-2025",12,574,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
575,16,"2024-04-24T00:00:00.000Z",203,8,"1","1071.43","1125.0015","1071.43",9,"2024-2025",12,575,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
576,18,"2024-04-24T00:00:00.000Z",203,10,"1","3061.91","3613.0537999999997","3061.91",9,"2024-2025",12,576,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
577,17,"2024-04-24T00:00:00.000Z",209,9,"1","8389.36","9396.083200000001","8389.36",9,"2024-2025",12,577,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
578,18,"2024-04-24T00:00:00.000Z",209,10,"1","27688.5","32672.43","27688.50",9,"2024-2025",12,578,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
579,17,"2024-04-24T00:00:00.000Z",324,9,"1","4678.33","5239.7296","4678.33",9,"2024-2025",12,579,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
580,18,"2024-04-24T00:00:00.000Z",222,10,"1","2080.6","2455.1079999999997","2080.60",9,"2024-2025",12,580,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
581,18,"2024-04-24T00:00:00.000Z",325,10,"1","717.54","846.6972","717.54",9,"2024-2025",12,581,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
582,18,"2024-04-24T00:00:00.000Z",326,10,"1","754.44","890.2392000000001","754.44",9,"2024-2025",12,582,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
583,18,"2024-04-24T00:00:00.000Z",262,10,"1","2607.02","3076.2835999999998","2607.02",9,"2024-2025",12,583,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
584,18,"2024-04-24T00:00:00.000Z",287,10,"1","3166.78","3736.8004","3166.78",9,"2024-2025",12,584,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
585,18,"2024-04-24T00:00:00.000Z",214,10,"1","1525.42","1799.9956000000002","1525.42",9,"2024-2025",12,585,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
586,17,"2024-04-24T00:00:00.000Z",197,9,"1","3959.68","4434.8416","3959.68",9,"2024-2025",12,586,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
587,18,"2024-04-25T00:00:00.000Z",292,10,"1","2537.7","2994.486","2537.70",9,"2024-2025",12,587,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
588,18,"2024-04-25T00:00:00.000Z",247,10,"1","2391.79","2822.3122","2391.79",9,"2024-2025",12,588,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
589,16,"2024-04-25T00:00:00.000Z",234,8,"1","3738.1","3925.005","3738.10",9,"2024-2025",12,589,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
590,18,"2024-04-25T00:00:00.000Z",234,10,"1","3674.24","4335.6032","3674.24",9,"2024-2025",12,590,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
591,18,"2024-04-25T00:00:00.000Z",202,10,"1","1067.8","1260.004","1067.80",9,"2024-2025",12,591,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
592,16,"2024-04-25T00:00:00.000Z",209,8,"1","11985.71","12584.995499999999","11985.71",9,"2024-2025",12,592,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
593,18,"2024-04-25T00:00:00.000Z",265,10,"1","3682.12","4344.9016","3682.12",9,"2024-2025",12,593,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
594,19,"2024-04-26T00:00:00.000Z",204,11,"1","760","760","760.00",9,"2024-2025",12,594,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
595,17,"2024-04-26T00:00:00.000Z",204,9,"1","649.07","726.9584000000001","649.07",9,"2024-2025",12,595,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
596,18,"2024-04-26T00:00:00.000Z",204,10,"1","1311.9","1548.0420000000001","1311.90",9,"2024-2025",12,596,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
597,18,"2024-04-26T00:00:00.000Z",271,10,"1","960.86","1133.8148","960.86",9,"2024-2025",12,597,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
598,17,"2024-04-26T00:00:00.000Z",202,9,"1","523.93","586.8016","523.93",9,"2024-2025",12,598,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
